state,series_id,year,month,period,period_name,employment_rate,date
Wisconsin,LAUST550000000000007,2022,4,M04,April,63.4,2022-04-01
Wisconsin,LAUST550000000000007,2022,5,M05,May,63.6,2022-05-01
Wisconsin,LAUST550000000000007,2022,6,M06,June,64.2,2022-06-01
Wisconsin,LAUST550000000000007,2022,7,M07,July,64.2,2022-07-01
Wisconsin,LAUST550000000000007,2022,8,M08,August,64.0,2022-08-01
Wisconsin,LAUST550000000000007,2022,9,M09,September,63.8,2022-09-01
Wisconsin,LAUST550000000000007,2022,10,M10,October,63.8,2022-10-01
Wisconsin,LAUST550000000000007,2022,11,M11,November,63.6,2022-11-01
Wisconsin,LAUST550000000000007,2022,12,M12,December,63.6,2022-12-01
Wisconsin,LAUST550000000000007,2023,1,M01,January,63.0,2023-01-01
Wisconsin,LAUST550000000000007,2023,2,M02,February,63.3,2023-02-01
Wisconsin,LAUST550000000000007,2023,3,M03,March,63.6,2023-03-01
Wisconsin,LAUST550000000000007,2023,4,M04,April,63.9,2023-04-01
Wisconsin,LAUST550000000000007,2023,5,M05,May,63.9,2023-05-01
Wisconsin,LAUST550000000000007,2023,6,M06,June,64.7,2023-06-01
Wisconsin,LAUST550000000000007,2023,7,M07,July,64.8,2023-07-01
Wisconsin,LAUST550000000000007,2023,8,M08,August,64.5,2023-08-01
Wisconsin,LAUST550000000000007,2023,9,M09,September,64.3,2023-09-01
Wisconsin,LAUST550000000000007,2023,10,M10,October,64.4,2023-10-01
Wisconsin,LAUST550000000000007,2023,11,M11,November,64.4,2023-11-01
Wisconsin,LAUST550000000000007,2023,12,M12,December,63.8,2023-12-01
Wisconsin,LAUST550000000000007,2024,1,M01,January,63.3,2024-01-01
Wisconsin,LAUST550000000000007,2024,2,M02,February,63.4,2024-02-01
Wisconsin,LAUST550000000000007,2024,3,M03,March,63.6,2024-03-01
Wisconsin,LAUST550000000000007,2024,4,M04,April,63.8,2024-04-01
Wisconsin,LAUST550000000000007,2024,5,M05,May,63.7,2024-05-01
Wisconsin,LAUST550000000000007,2024,6,M06,June,64.6,2024-06-01
Wisconsin,LAUST550000000000007,2024,7,M07,July,64.7,2024-07-01
Wisconsin,LAUST550000000000007,2024,8,M08,August,64.3,2024-08-01
Wisconsin,LAUST550000000000007,2024,9,M09,September,64.4,2024-09-01
Wisconsin,LAUST550000000000007,2024,10,M10,October,64.3,2024-10-01
Wisconsin,LAUST550000000000007,2024,11,M11,November,64.0,2024-11-01
Wisconsin,LAUST550000000000007,2024,12,M12,December,63.7,2024-12-01
Wisconsin,LAUST550000000000007,2025,1,M01,January,62.6,2025-01-01
Wisconsin,LAUST550000000000007,2025,2,M02,February,62.7,2025-02-01
Wisconsin,LAUST550000000000007,2025,3,M03,March,62.8,2025-03-01
Wisconsin,LAUST550000000000007,2025,4,M04,April,62.9,2025-04-01
Wisconsin,LAUST550000000000007,2025,5,M05,May,62.4,2025-05-01
Wisconsin,LAUST550000000000007,2025,6,M06,June,63.7,2025-06-01
Wisconsin,LAUST550000000000007,2025,7,M07,July,63.4,2025-07-01
Wisconsin,LAUST550000000000007,2025,8,M08,August,62.7,2025-08-01
Wisconsin,LAUST550000000000007,2025,9,M09,September,62.1,2025-09-01
Wisconsin,LAUST550000000000007,2025,10,M10,October,,2025-10-01
Wisconsin,LAUST550000000000007,2025,11,M11,November,62.4,2025-11-01
Wisconsin,LAUST550000000000007,2025,12,M12,December,62.3,2025-12-01
Wyoming,LAUST560000000000007,2022,1,M01,January,60.3,2022-01-01
Wyoming,LAUST560000000000007,2022,2,M02,February,60.8,2022-02-01
Wyoming,LAUST560000000000007,2022,3,M03,March,61.4,2022-03-01
Wyoming,LAUST560000000000007,2022,4,M04,April,61.2,2022-04-01
Wyoming,LAUST560000000000007,2022,5,M05,May,61.7,2022-05-01
Wyoming,LAUST560000000000007,2022,6,M06,June,62.7,2022-06-01
Wyoming,LAUST560000000000007,2022,7,M07,July,62.9,2022-07-01
Wyoming,LAUST560000000000007,2022,8,M08,August,62.8,2022-08-01
Wyoming,LAUST560000000000007,2022,9,M09,September,62.8,2022-09-01
Wyoming,LAUST560000000000007,2022,10,M10,October,62.4,2022-10-01
Wyoming,LAUST560000000000007,2022,11,M11,November,62.0,2022-11-01
Wyoming,LAUST560000000000007,2022,12,M12,December,61.7,2022-12-01
Wyoming,LAUST560000000000007,2023,1,M01,January,61.4,2023-01-01
Wyoming,LAUST560000000000007,2023,2,M02,February,61.6,2023-02-01
Wyoming,LAUST560000000000007,2023,3,M03,March,62.1,2023-03-01
Wyoming,LAUST560000000000007,2023,4,M04,April,61.9,2023-04-01
Wyoming,LAUST560000000000007,2023,5,M05,May,62.1,2023-05-01
Wyoming,LAUST560000000000007,2023,6,M06,June,63.1,2023-06-01
Wyoming,LAUST560000000000007,2023,7,M07,July,63.1,2023-07-01
Wyoming,LAUST560000000000007,2023,8,M08,August,62.7,2023-08-01
Wyoming,LAUST560000000000007,2023,9,M09,September,62.7,2023-09-01
Wyoming,LAUST560000000000007,2023,10,M10,October,62.2,2023-10-01
Wyoming,LAUST560000000000007,2023,11,M11,November,62.1,2023-11-01
Wyoming,LAUST560000000000007,2023,12,M12,December,61.2,2023-12-01
Wyoming,LAUST560000000000007,2024,1,M01,January,60.8,2024-01-01
Wyoming,LAUST560000000000007,2024,2,M02,February,61.0,2024-02-01
Wyoming,LAUST560000000000007,2024,3,M03,March,61.3,2024-03-01
Wyoming,LAUST560000000000007,2024,4,M04,April,61.2,2024-04-01
Wyoming,LAUST560000000000007,2024,5,M05,May,61.3,2024-05-01
Wyoming,LAUST560000000000007,2024,6,M06,June,62.3,2024-06-01
Wyoming,LAUST560000000000007,2024,7,M07,July,62.2,2024-07-01
Wyoming,LAUST560000000000007,2024,8,M08,August,61.8,2024-08-01
Wyoming,LAUST560000000000007,2024,9,M09,September,61.9,2024-09-01
Wyoming,LAUST560000000000007,2024,10,M10,October,61.5,2024-10-01
Wyoming,LAUST560000000000007,2024,11,M11,November,61.1,2024-11-01
Wyoming,LAUST560000000000007,2024,12,M12,December,60.6,2024-12-01
Wyoming,LAUST560000000000007,2025,1,M01,January,60.1,2025-01-01
Wyoming,LAUST560000000000007,2025,2,M02,February,59.7,2025-02-01
Wyoming,LAUST560000000000007,2025,3,M03,March,59.9,2025-03-01
Wyoming,LAUST560000000000007,2025,4,M04,April,59.5,2025-04-01
Wyoming,LAUST560000000000007,2025,5,M05,May,59.4,2025-05-01
Wyoming,LAUST560000000000007,2025,6,M06,June,60.0,2025-06-01
Wyoming,LAUST560000000000007,2025,7,M07,July,60.5,2025-07-01
Wyoming,LAUST560000000000007,2025,8,M08,August,59.9,2025-08-01
Wyoming,LAUST560000000000007,2025,9,M09,September,59.9,2025-09-01
Wyoming,LAUST560000000000007,2025,10,M10,October,,2025-10-01
Wyoming,LAUST560000000000007,2025,11,M11,November,59.0,2025-11-01
Wyoming,LAUST560000000000007,2025,12,M12,December,58.8,2025-12-01
